treatment,game,round,time,id,side,valuation,bid,type,price,match_id,match_time
BBLimS,5,9,5,1123,Buyer,133.0,80,Manual,,,
BBLimS,5,9,5,1124,Seller,73.0,103,Manual,,,
BBLimS,5,9,6,1131,Buyer,113.0,45,Manual,,,
BBLimS,5,9,6,1136,Seller,,90,Manual,90.0,1127.0,6.0
BBLimS,5,9,6,1127,Buyer,123.0,104,Manual,,,
BBLimS,5,9,6,1127,Buyer,123.0,90,Auto,90.0,1136.0,6.0
BBLimS,5,9,6,1130,Seller,88.0,104,Manual,,,
BBLimS,5,9,7,1120,Seller,63.0,99,Manual,,,
BBLimS,5,9,7,1125,Buyer,128.0,60,Manual,,,
BBLimS,5,9,8,1135,Buyer,103.0,87,Manual,,,
BBLimS,5,9,9,1125,Buyer,128.0,70,Manual,,,
BBLimS,5,9,10,1137,Buyer,98.0,75,Manual,,,
BBLimS,5,9,12,1125,Buyer,128.0,80,Manual,,,
BBLimS,5,9,13,1138,Seller,,140,Manual,,,
BBLimS,5,9,14,1125,Buyer,128.0,90,Manual,,,
BBLimS,5,9,16,1125,Buyer,128.0,95,Manual,,,
BBLimS,5,9,18,1137,Buyer,98.0,80,Manual,,,
BBLimS,5,9,20,1123,Buyer,133.0,95,Manual,,,
BBLimS,5,9,20,1125,Buyer,128.0,100,Manual,100.0,1124.0,21.0
BBLimS,5,9,21,1124,Seller,73.0,100,Manual,,,
BBLimS,5,9,21,1124,Seller,73.0,100,Auto,100.0,1125.0,21.0
BBLimS,5,9,22,1130,Seller,88.0,104,Manual,,,
BBLimS,5,9,23,1139,Buyer,93.0,60,Manual,,,
BBLimS,5,9,24,1138,Seller,,130,Manual,,,
BBLimS,5,9,27,1120,Seller,63.0,99,Manual,99.0,1123.0,34.0
BBLimS,5,9,30,1137,Buyer,98.0,73,Manual,,,
BBLimS,5,9,34,1123,Buyer,133.0,100,Manual,,,
BBLimS,5,9,34,1123,Buyer,133.0,99,Auto,99.0,1120.0,34.0
BBLimS,5,9,35,1138,Seller,,120,Manual,,,
BBLimS,5,9,37,1135,Buyer,103.0,93,Manual,,,
BBLimS,5,9,37,1137,Buyer,98.0,77,Manual,,,
BBLimS,5,9,38,1139,Buyer,93.0,70,Manual,,,
BBLimS,5,9,38,1130,Seller,88.0,104,Manual,,,
BBLimS,5,9,43,1137,Buyer,98.0,82,Manual,,,
BBLimS,5,9,46,1134,Seller,98.0,150,Manual,,,
BBLimS,5,9,46,1138,Seller,,110,Manual,,,
BBLimS,5,9,52,1139,Buyer,93.0,80,Manual,,,
BBLimS,5,9,54,1130,Seller,88.0,104,Manual,,,
BBLimS,5,9,54,1137,Buyer,98.0,87,Manual,,,
BBLimS,5,9,55,1135,Buyer,103.0,93,Manual,,,
BBLimS,5,9,57,1138,Seller,,100,Manual,,,
BBLimS,5,9,61,1137,Buyer,98.0,90,Manual,90.0,1138.0,67.0
BBLimS,5,9,67,1138,Seller,,90,Manual,,,
BBLimS,5,9,67,1138,Seller,,90,Auto,90.0,1137.0,67.0
BBLimS,5,9,68,1139,Buyer,93.0,85,Manual,,,
BBLimS,5,9,71,1130,Seller,88.0,104,Manual,,,
BBLimS,5,9,77,1135,Buyer,103.0,93,Manual,,,
BBLimS,5,9,85,1139,Buyer,93.0,90,Manual,,,
BBLimS,5,9,86,1130,Seller,88.0,104,Manual,,,
BBLimS,5,9,91,1134,Seller,98.0,200,Manual,,,
BBLimS,5,9,95,1135,Buyer,103.0,95,Manual,,,
BBLimS,5,9,97,1130,Seller,88.0,102,Manual,,,
BBLimS,5,9,100,1139,Buyer,93.0,92,Manual,,,
BBLimS,5,9,104,1131,Buyer,113.0,29,Manual,,,
BBLimS,5,9,109,1130,Seller,88.0,101,Manual,,,
BBLimS,5,9,111,1135,Buyer,103.0,95,Manual,95.0,1122.0,114.0
BBLimS,5,9,114,1122,Seller,68.0,90,Manual,,,
BBLimS,5,9,114,1122,Seller,68.0,95,Auto,95.0,1135.0,114.0
BBLimS,5,10,3,1138,Seller,,150,Manual,,,
BBLimS,5,10,4,1139,Buyer,93.0,50,Manual,,,
BBLimS,5,10,5,1123,Buyer,133.0,80,Manual,,,
BBLimS,5,10,5,1130,Seller,88.0,104,Manual,,,
BBLimS,5,10,6,1124,Seller,73.0,103,Manual,103.0,1127.0,6.0
BBLimS,5,10,6,1127,Buyer,123.0,104,Manual,,,
BBLimS,5,10,6,1127,Buyer,123.0,103,Auto,103.0,1124.0,6.0
BBLimS,5,10,7,1131,Buyer,113.0,55,Manual,,,
BBLimS,5,10,8,1134,Seller,98.0,200,Manual,,,
BBLimS,5,10,8,1120,Seller,63.0,110,Manual,,,
BBLimS,5,10,9,1125,Buyer,128.0,50,Manual,,,
BBLimS,5,10,9,1136,Seller,,120,Manual,,,
BBLimS,5,10,10,1122,Seller,68.0,120,Manual,,,
BBLimS,5,10,11,1125,Buyer,128.0,60,Manual,,,
BBLimS,5,10,13,1125,Buyer,128.0,70,Manual,,,
BBLimS,5,10,14,1138,Seller,,140,Manual,,,
BBLimS,5,10,15,1125,Buyer,128.0,80,Manual,,,
BBLimS,5,10,17,1125,Buyer,128.0,90,Manual,,,
BBLimS,5,10,20,1139,Buyer,93.0,60,Manual,,,
BBLimS,5,10,21,1123,Buyer,133.0,90,Manual,,,
BBLimS,5,10,21,1135,Buyer,103.0,91,Manual,,,
BBLimS,5,10,23,1125,Buyer,128.0,95,Manual,,,
BBLimS,5,10,23,1122,Seller,68.0,96,Manual,96.0,1125.0,26.0
BBLimS,5,10,23,1120,Seller,63.0,110,Manual,,,
BBLimS,5,10,24,1136,Seller,,100,Manual,,,
BBLimS,5,10,24,1138,Seller,,130,Manual,,,
BBLimS,5,10,26,1125,Buyer,128.0,100,Manual,,,
BBLimS,5,10,26,1125,Buyer,128.0,96,Auto,96.0,1122.0,26.0
BBLimS,5,10,27,1130,Seller,88.0,104,Manual,,,
BBLimS,5,10,33,1139,Buyer,93.0,70,Manual,,,
BBLimS,5,10,35,1137,Buyer,98.0,70,Manual,,,
BBLimS,5,10,35,1123,Buyer,133.0,100,Manual,100.0,1136.0,40.0
BBLimS,5,10,35,1138,Seller,,120,Manual,,,
BBLimS,5,10,37,1135,Buyer,103.0,91,Manual,,,
BBLimS,5,10,40,1136,Seller,,95,Manual,,,
BBLimS,5,10,40,1136,Seller,,100,Auto,100.0,1123.0,40.0
BBLimS,5,10,40,1120,Seller,63.0,105,Manual,,,
BBLimS,5,10,45,1134,Seller,98.0,150,Manual,,,
BBLimS,5,10,46,1138,Seller,,110,Manual,,,
BBLimS,5,10,47,1139,Buyer,93.0,80,Manual,,,
BBLimS,5,10,48,1137,Buyer,98.0,80,Manual,,,
BBLimS,5,10,51,1135,Buyer,103.0,91,Manual,,,
BBLimS,5,10,53,1130,Seller,88.0,104,Manual,,,
BBLimS,5,10,55,1120,Seller,63.0,100,Manual,,,
BBLimS,5,10,57,1138,Seller,,100,Manual,,,
BBLimS,5,10,63,1137,Buyer,98.0,88,Manual,,,
BBLimS,5,10,67,1139,Buyer,93.0,85,Manual,,,
BBLimS,5,10,68,1138,Seller,,90,Manual,90.0,1135.0,69.0
BBLimS,5,10,69,1120,Seller,63.0,95,Manual,,,
BBLimS,5,10,69,1135,Buyer,103.0,91,Manual,,,
BBLimS,5,10,69,1135,Buyer,103.0,90,Auto,90.0,1138.0,69.0
BBLimS,5,10,71,1130,Seller,88.0,100,Manual,,,
BBLimS,5,10,72,1137,Buyer,98.0,90,Manual,,,
BBLimS,5,10,81,1137,Buyer,98.0,92,Manual,92.0,1120.0,86.0
BBLimS,5,10,82,1139,Buyer,93.0,90,Manual,,,
BBLimS,5,10,82,1134,Seller,98.0,100,Manual,,,
BBLimS,5,10,86,1120,Seller,63.0,85,Manual,,,
BBLimS,5,10,86,1120,Seller,63.0,92,Auto,92.0,1137.0,86.0
BBLimS,5,10,88,1130,Seller,88.0,100,Manual,,,
BBLimS,5,10,89,1134,Seller,98.0,200,Manual,,,
BBLimS,5,10,99,1130,Seller,88.0,100,Manual,,,
BBLimS,5,10,100,1139,Buyer,93.0,91,Manual,,,
BBLimS,5,10,114,1130,Seller,88.0,102,Manual,,,
BBLimS,5,10,119,1139,Buyer,93.0,93,Manual,,,
FullLimS,1,1,3,954,Seller,98.0,120,Manual,120.0,941.0,5.0
FullLimS,1,1,5,941,Buyer,138.0,120,Manual,,,
FullLimS,1,1,5,941,Buyer,138.0,120,Auto,120.0,954.0,5.0
FullLimS,1,1,9,959,Buyer,93.0,45,Manual,,,
FullLimS,1,1,9,952,Seller,93.0,120,Manual,,,
FullLimS,1,1,9,940,Seller,63.0,70,Manual,70.0,943.0,11.0
FullLimS,1,1,10,948,Seller,83.0,130,Manual,,,
FullLimS,1,1,11,943,Buyer,133.0,91,Manual,,,
FullLimS,1,1,11,943,Buyer,133.0,70,Auto,70.0,940.0,11.0
FullLimS,1,1,15,944,Seller,73.0,100,Manual,100.0,945.0,16.0
FullLimS,1,1,16,945,Buyer,128.0,100,Auto,100.0,944.0,16.0
FullLimS,1,1,20,948,Seller,83.0,99,Manual,99.0,951.0,21.0
FullLimS,1,1,20,959,Buyer,93.0,77,Manual,77.0,958.0,26.0
FullLimS,1,1,21,951,Buyer,113.0,99,Auto,99.0,948.0,21.0
FullLimS,1,1,25,955,Buyer,103.0,12,Manual,,,
FullLimS,1,1,26,958,Seller,,77,Auto,77.0,959.0,26.0
FullLimS,1,1,29,947,Buyer,123.0,3,Manual,,,
FullLimS,1,1,32,955,Buyer,103.0,77,Manual,,,
FullLimS,1,1,33,952,Seller,93.0,98,Manual,,,
FullLimS,1,1,33,956,Seller,,120,Manual,,,
FullLimS,1,1,40,955,Buyer,103.0,4,Manual,,,
FullLimS,1,1,40,952,Seller,93.0,99,Manual,,,
FullLimS,1,1,43,956,Seller,,98,Manual,,,
FullLimS,1,1,47,952,Seller,93.0,125,Manual,,,
FullLimS,1,1,53,955,Buyer,103.0,15,Manual,,,
FullLimS,1,1,61,956,Seller,,126,Manual,,,
FullLimS,1,1,62,952,Seller,93.0,200,Manual,,,
FullLimS,1,1,67,955,Buyer,103.0,102,Manual,102.0,952.0,70.0
FullLimS,1,1,70,952,Seller,93.0,102,Auto,102.0,955.0,70.0
FullLimS,1,1,78,956,Seller,,102,Manual,,,
FullLimS,1,1,80,947,Buyer,123.0,90,Manual,,,
FullLimS,1,1,87,957,Buyer,98.0,50,Manual,,,
FullLimS,1,1,100,956,Seller,,50,Manual,50.0,957.0,102.0
FullLimS,1,1,102,957,Buyer,98.0,50,Auto,50.0,956.0,102.0
FullLimS,1,1,111,947,Buyer,123.0,50,Manual,,,
FullLimS,1,2,4,948,Seller,83.0,110,Manual,,,
FullLimS,1,2,4,954,Seller,98.0,130,Manual,,,
FullLimS,1,2,5,952,Seller,93.0,120,Manual,,,
FullLimS,1,2,6,957,Buyer,98.0,40,Manual,,,
FullLimS,1,2,6,955,Buyer,103.0,45,Manual,,,
FullLimS,1,2,7,944,Seller,73.0,105,Manual,105.0,951.0,15.0
FullLimS,1,2,10,947,Buyer,123.0,20,Manual,,,
FullLimS,1,2,11,941,Buyer,138.0,80,Manual,80.0,958.0,12.0
FullLimS,1,2,12,958,Seller,,80,Auto,80.0,941.0,12.0
FullLimS,1,2,15,951,Buyer,113.0,105,Auto,105.0,944.0,15.0
FullLimS,1,2,16,952,Seller,93.0,150,Manual,,,
FullLimS,1,2,19,948,Seller,83.0,105,Manual,,,
FullLimS,1,2,20,940,Seller,63.0,120,Manual,,,
FullLimS,1,2,20,945,Buyer,128.0,90,Manual,90.0,940.0,24.0
FullLimS,1,2,20,959,Buyer,93.0,56,Manual,,,
FullLimS,1,2,21,943,Buyer,133.0,50,Manual,,,
FullLimS,1,2,24,940,Seller,63.0,90,Auto,90.0,945.0,24.0
FullLimS,1,2,27,955,Buyer,103.0,75,Manual,,,
FullLimS,1,2,28,947,Buyer,123.0,50,Manual,,,
FullLimS,1,2,28,956,Seller,,80,Manual,80.0,943.0,29.0
FullLimS,1,2,29,943,Buyer,133.0,80,Manual,,,
FullLimS,1,2,29,943,Buyer,133.0,80,Auto,80.0,956.0,29.0
FullLimS,1,2,33,959,Buyer,93.0,35,Manual,,,
FullLimS,1,2,34,955,Buyer,103.0,62,Manual,,,
FullLimS,1,2,35,948,Seller,83.0,100,Manual,,,
FullLimS,1,2,36,952,Seller,93.0,200,Manual,,,
FullLimS,1,2,40,954,Seller,98.0,115,Manual,,,
FullLimS,1,2,40,959,Buyer,93.0,71,Manual,,,
FullLimS,1,2,41,955,Buyer,103.0,73,Manual,,,
FullLimS,1,2,46,955,Buyer,103.0,80,Manual,,,
FullLimS,1,2,46,957,Buyer,98.0,50,Manual,,,
FullLimS,1,2,49,959,Buyer,93.0,45,Manual,,,
FullLimS,1,2,51,948,Seller,83.0,105,Manual,,,
FullLimS,1,2,53,959,Buyer,93.0,77,Manual,,,
FullLimS,1,2,53,947,Buyer,123.0,45,Manual,,,
FullLimS,1,2,55,954,Seller,98.0,110,Manual,,,
FullLimS,1,2,58,959,Buyer,93.0,81,Manual,,,
FullLimS,1,2,60,955,Buyer,103.0,72,Manual,,,
FullLimS,1,2,60,952,Seller,93.0,200,Manual,,,
FullLimS,1,2,64,954,Seller,98.0,120,Manual,,,
FullLimS,1,2,64,959,Buyer,93.0,88,Manual,,,
FullLimS,1,2,65,948,Seller,83.0,99,Manual,,,
FullLimS,1,2,68,959,Buyer,93.0,60,Manual,,,
FullLimS,1,2,71,955,Buyer,103.0,83,Manual,,,
FullLimS,1,2,72,959,Buyer,93.0,56,Manual,,,
FullLimS,1,2,75,954,Seller,98.0,110,Manual,,,
FullLimS,1,2,77,959,Buyer,93.0,89,Manual,,,
FullLimS,1,2,77,947,Buyer,123.0,3,Manual,,,
FullLimS,1,2,78,948,Seller,83.0,105,Manual,,,
FullLimS,1,2,81,959,Buyer,93.0,93,Manual,,,
FullLimS,1,2,84,955,Buyer,103.0,99,Manual,99.0,952.0,88.0
FullLimS,1,2,87,959,Buyer,93.0,56,Manual,,,
FullLimS,1,2,88,952,Seller,93.0,99,Auto,99.0,955.0,88.0
FullLimS,1,2,92,948,Seller,83.0,99,Manual,99.0,947.0,95.0
FullLimS,1,2,93,954,Seller,98.0,105,Manual,,,
FullLimS,1,2,95,947,Buyer,123.0,99,Auto,99.0,948.0,95.0
FullLimS,1,2,99,959,Buyer,93.0,90,Manual,,,
FullLimS,1,2,102,957,Buyer,98.0,60,Manual,,,
FullLimS,1,2,106,959,Buyer,93.0,59,Manual,,,
FullLimS,1,2,108,954,Seller,98.0,101,Manual,,,
FullLimS,1,2,109,959,Buyer,93.0,67,Manual,,,
FullLimS,1,2,112,959,Buyer,93.0,85,Manual,,,
FullLimS,1,2,115,959,Buyer,93.0,77,Manual,,,
FullLimS,1,2,118,959,Buyer,93.0,83,Manual,,,
FullLimS,1,2,121,954,Seller,98.0,99,Manual,,,
FullLimS,1,2,122,959,Buyer,93.0,72,Manual,,,
FullLimS,1,2,125,959,Buyer,93.0,71,Manual,,,
FullLimS,1,2,131,959,Buyer,93.0,81,Manual,,,
FullLimS,1,3,3,954,Seller,98.0,120,Manual,,,
FullLimS,1,3,3,943,Buyer,133.0,70,Manual,,,
FullLimS,1,3,4,944,Seller,73.0,107,Manual,,,
FullLimS,1,3,4,941,Buyer,138.0,75,Manual,,,
FullLimS,1,3,4,948,Seller,83.0,105,Manual,,,
FullLimS,1,3,5,947,Buyer,123.0,60,Manual,,,
FullLimS,1,3,6,955,Buyer,103.0,72,Manual,,,
FullLimS,1,3,6,940,Seller,63.0,200,Manual,,,
FullLimS,1,3,6,945,Buyer,128.0,85,Manual,,,
FullLimS,1,3,9,943,Buyer,133.0,76,Manual,,,
FullLimS,1,3,10,952,Seller,93.0,140,Manual,,,
FullLimS,1,3,11,954,Seller,98.0,115,Manual,,,
FullLimS,1,3,13,943,Buyer,133.0,86,Manual,86.0,956.0,14.0
FullLimS,1,3,14,956,Seller,,85,Manual,,,
FullLimS,1,3,14,956,Seller,,86,Auto,86.0,943.0,14.0
FullLimS,1,3,20,948,Seller,83.0,105,Manual,,,
FullLimS,1,3,21,959,Buyer,93.0,16,Manual,,,
FullLimS,1,3,21,955,Buyer,103.0,86,Manual,86.0,940.0,23.0
FullLimS,1,3,21,941,Buyer,138.0,75,Manual,,,
FullLimS,1,3,21,945,Buyer,128.0,85,Manual,85.0,958.0,23.0
FullLimS,1,3,21,952,Seller,93.0,125,Manual,,,
FullLimS,1,3,22,944,Seller,73.0,103,Manual,103.0,951.0,31.0
FullLimS,1,3,23,940,Seller,63.0,86,Auto,86.0,955.0,23.0
FullLimS,1,3,23,958,Seller,,85,Auto,85.0,945.0,23.0
FullLimS,1,3,27,947,Buyer,123.0,65,Manual,,,
FullLimS,1,3,28,941,Buyer,138.0,90,Manual,,,
FullLimS,1,3,29,954,Seller,98.0,105,Manual,,,
FullLimS,1,3,31,951,Buyer,113.0,103,Auto,103.0,944.0,31.0
FullLimS,1,3,31,959,Buyer,93.0,72,Manual,,,
FullLimS,1,3,35,941,Buyer,138.0,90,Manual,,,
FullLimS,1,3,36,954,Seller,98.0,106,Manual,,,
FullLimS,1,3,36,948,Seller,83.0,101,Manual,101.0,941.0,40.0
FullLimS,1,3,38,952,Seller,93.0,150,Manual,,,
FullLimS,1,3,38,957,Buyer,98.0,70,Manual,,,
FullLimS,1,3,39,959,Buyer,93.0,93,Manual,,,
FullLimS,1,3,40,941,Buyer,138.0,101,Auto,101.0,948.0,40.0
FullLimS,1,3,49,954,Seller,98.0,105,Manual,,,
FullLimS,1,3,49,947,Buyer,123.0,75,Manual,,,
FullLimS,1,3,54,952,Seller,93.0,200,Manual,,,
FullLimS,1,3,55,954,Seller,98.0,106,Manual,,,
FullLimS,1,3,67,952,Seller,93.0,125,Manual,,,
FullLimS,1,3,68,954,Seller,98.0,110,Manual,,,
FullLimS,1,3,79,957,Buyer,98.0,75,Manual,,,
FullLimS,1,3,82,947,Buyer,123.0,80,Manual,,,
FullLimS,1,3,82,954,Seller,98.0,105,Manual,,,
FullLimS,1,3,91,959,Buyer,93.0,56,Manual,,,
FullLimS,1,3,93,954,Seller,98.0,104,Manual,,,
FullLimS,1,3,93,952,Seller,93.0,125,Manual,,,
FullLimS,1,3,95,959,Buyer,93.0,93,Manual,,,
FullLimS,1,3,103,947,Buyer,123.0,81,Manual,,,
FullLimS,1,3,105,959,Buyer,93.0,56,Manual,,,
FullLimS,1,3,107,959,Buyer,93.0,73,Manual,,,
FullLimS,1,3,108,954,Seller,98.0,105,Manual,,,
FullLimS,1,3,111,959,Buyer,93.0,23,Manual,,,
FullLimS,1,3,112,954,Seller,98.0,100,Manual,,,
FullLimS,1,3,114,959,Buyer,93.0,52,Manual,,,
FullLimS,1,3,115,947,Buyer,123.0,82,Manual,,,
FullLimS,1,3,116,952,Seller,93.0,150,Manual,,,
FullLimS,1,3,127,954,Seller,98.0,100,Manual,100.0,947.0,128.0
FullLimS,1,3,128,947,Buyer,123.0,100,Auto,100.0,954.0,128.0
FullLimS,1,4,2,944,Seller,73.0,104,Manual,,,
FullLimS,1,4,3,954,Seller,98.0,120,Manual,,,
FullLimS,1,4,4,945,Buyer,128.0,85,Manual,,,
FullLimS,1,4,4,941,Buyer,138.0,85,Manual,85.0,958.0,5.0
FullLimS,1,4,4,943,Buyer,133.0,75,Manual,,,
FullLimS,1,4,5,957,Buyer,98.0,45,Manual,,,
FullLimS,1,4,5,955,Buyer,103.0,55,Manual,,,
FullLimS,1,4,5,958,Seller,,85,Auto,85.0,941.0,5.0
FullLimS,1,4,5,948,Seller,83.0,105,Manual,,,
FullLimS,1,4,11,947,Buyer,123.0,85,Manual,,,
FullLimS,1,4,13,943,Buyer,133.0,70,Manual,,,
FullLimS,1,4,15,948,Seller,83.0,105,Manual,,,
FullLimS,1,4,16,943,Buyer,133.0,86,Manual,86.0,956.0,17.0
FullLimS,1,4,17,956,Seller,,85,Manual,,,
FullLimS,1,4,17,956,Seller,,86,Auto,86.0,943.0,17.0
FullLimS,1,4,17,954,Seller,98.0,110,Manual,,,
FullLimS,1,4,20,944,Seller,73.0,104,Manual,104.0,951.0,22.0
FullLimS,1,4,21,952,Seller,93.0,150,Manual,,,
FullLimS,1,4,22,951,Buyer,113.0,104,Auto,104.0,944.0,22.0
FullLimS,1,4,22,954,Seller,98.0,108,Manual,,,
FullLimS,1,4,26,945,Buyer,128.0,85,Manual,,,
FullLimS,1,4,27,954,Seller,98.0,106,Manual,,,
FullLimS,1,4,28,948,Seller,83.0,103,Manual,,,
FullLimS,1,4,29,959,Buyer,93.0,45,Manual,,,
FullLimS,1,4,32,954,Seller,98.0,106,Manual,,,
FullLimS,1,4,33,959,Buyer,93.0,78,Manual,,,
FullLimS,1,4,34,952,Seller,93.0,125,Manual,,,
FullLimS,1,4,37,955,Buyer,103.0,81,Manual,,,
FullLimS,1,4,37,959,Buyer,93.0,91,Manual,,,
FullLimS,1,4,39,945,Buyer,128.0,85,Manual,,,
FullLimS,1,4,40,948,Seller,83.0,102,Manual,,,
FullLimS,1,4,45,954,Seller,98.0,104,Manual,,,
FullLimS,1,4,46,947,Buyer,123.0,84,Manual,,,
FullLimS,1,4,46,955,Buyer,103.0,71,Manual,,,
FullLimS,1,4,52,945,Buyer,128.0,85,Manual,,,
FullLimS,1,4,54,948,Seller,83.0,101,Manual,,,
FullLimS,1,4,56,954,Seller,98.0,103,Manual,,,
FullLimS,1,4,57,955,Buyer,103.0,80,Manual,,,
FullLimS,1,4,58,952,Seller,93.0,100,Manual,,,
FullLimS,1,4,58,957,Buyer,98.0,86,Manual,,,
FullLimS,1,4,60,959,Buyer,93.0,77,Manual,,,
FullLimS,1,4,60,945,Buyer,128.0,90,Manual,,,
FullLimS,1,4,63,959,Buyer,93.0,56,Manual,,,
FullLimS,1,4,64,955,Buyer,103.0,82,Manual,,,
FullLimS,1,4,65,947,Buyer,123.0,82,Manual,,,
FullLimS,1,4,67,948,Seller,83.0,101,Manual,,,
FullLimS,1,4,72,954,Seller,98.0,100,Manual,,,
FullLimS,1,4,74,955,Buyer,103.0,88,Manual,,,
FullLimS,1,4,75,952,Seller,93.0,150,Manual,,,
FullLimS,1,4,75,954,Seller,98.0,102,Manual,,,
FullLimS,1,4,76,948,Seller,83.0,99,Manual,99.0,955.0,81.0
FullLimS,1,4,79,945,Buyer,128.0,85,Manual,,,
FullLimS,1,4,81,955,Buyer,103.0,99,Auto,99.0,948.0,81.0
FullLimS,1,4,86,954,Seller,98.0,102,Manual,,,
FullLimS,1,4,89,947,Buyer,123.0,90,Manual,,,
FullLimS,1,4,91,952,Seller,93.0,180,Manual,,,
FullLimS,1,4,96,945,Buyer,128.0,85,Manual,,,
FullLimS,1,4,99,954,Seller,98.0,102,Manual,,,
FullLimS,1,4,109,954,Seller,98.0,100,Manual,100.0,947.0,112.0
FullLimS,1,4,112,947,Buyer,123.0,100,Auto,100.0,954.0,112.0
FullLimS,1,4,112,945,Buyer,128.0,85,Manual,85.0,940.0,116.0
FullLimS,1,4,116,952,Seller,93.0,110,Manual,,,
FullLimS,1,4,116,940,Seller,63.0,85,Auto,85.0,945.0,116.0
FullLimS,1,4,124,952,Seller,93.0,180,Manual,,,
FullLimS,1,5,3,944,Seller,73.0,105,Manual,,,
FullLimS,1,5,4,954,Seller,98.0,110,Manual,,,
FullLimS,1,5,5,941,Buyer,138.0,85,Manual,85.0,956.0,9.0
FullLimS,1,5,5,948,Seller,83.0,105,Manual,,,
FullLimS,1,5,5,945,Buyer,128.0,80,Manual,,,
FullLimS,1,5,7,955,Buyer,103.0,72,Manual,,,
FullLimS,1,5,8,959,Buyer,93.0,71,Manual,,,
FullLimS,1,5,8,940,Seller,63.0,200,Manual,,,
FullLimS,1,5,9,952,Seller,93.0,125,Manual,,,
FullLimS,1,5,9,956,Seller,,85,Manual,,,
FullLimS,1,5,9,956,Seller,,85,Auto,85.0,941.0,9.0
FullLimS,1,5,9,943,Buyer,133.0,65,Manual,,,
FullLimS,1,5,15,943,Buyer,133.0,81,Manual,81.0,940.0,24.0
FullLimS,1,5,19,948,Seller,83.0,103,Manual,103.0,951.0,21.0
FullLimS,1,5,20,954,Seller,98.0,106,Manual,,,
FullLimS,1,5,20,955,Buyer,103.0,72,Manual,,,
FullLimS,1,5,21,945,Buyer,128.0,80,Manual,,,
FullLimS,1,5,21,944,Seller,73.0,105,Manual,,,
FullLimS,1,5,21,959,Buyer,93.0,56,Manual,,,
FullLimS,1,5,21,951,Buyer,113.0,103,Auto,103.0,948.0,21.0
FullLimS,1,5,24,940,Seller,63.0,81,Auto,81.0,943.0,24.0
FullLimS,1,5,30,959,Buyer,93.0,85,Manual,,,
FullLimS,1,5,32,954,Seller,98.0,104,Manual,,,
FullLimS,1,5,33,955,Buyer,103.0,88,Manual,,,
FullLimS,1,5,34,945,Buyer,128.0,86,Manual,,,
FullLimS,1,5,35,959,Buyer,93.0,45,Manual,,,
FullLimS,1,5,38,959,Buyer,93.0,44,Manual,,,
FullLimS,1,5,38,944,Seller,73.0,103,Manual,,,
FullLimS,1,5,39,954,Seller,98.0,104,Manual,,,
FullLimS,1,5,40,959,Buyer,93.0,14,Manual,,,
FullLimS,1,5,42,957,Buyer,98.0,30,Manual,,,
FullLimS,1,5,43,959,Buyer,93.0,71,Manual,,,
FullLimS,1,5,47,955,Buyer,103.0,72,Manual,,,
FullLimS,1,5,47,952,Seller,93.0,150,Manual,,,
FullLimS,1,5,48,959,Buyer,93.0,88,Manual,88.0,958.0,49.0
FullLimS,1,5,49,958,Seller,,88,Auto,88.0,959.0,49.0
FullLimS,1,5,49,945,Buyer,128.0,82,Manual,,,
FullLimS,1,5,53,954,Seller,98.0,103,Manual,,,
FullLimS,1,5,55,944,Seller,73.0,100,Manual,100.0,955.0,60.0
FullLimS,1,5,58,945,Buyer,128.0,82,Manual,,,
FullLimS,1,5,59,955,Buyer,103.0,72,Manual,,,
FullLimS,1,5,60,955,Buyer,103.0,100,Auto,100.0,944.0,60.0
FullLimS,1,5,64,947,Buyer,123.0,55,Manual,,,
FullLimS,1,5,65,954,Seller,98.0,103,Manual,,,
FullLimS,1,5,72,945,Buyer,128.0,85,Manual,,,
FullLimS,1,5,82,954,Seller,98.0,101,Manual,,,
FullLimS,1,5,84,945,Buyer,128.0,80,Manual,,,
FullLimS,1,5,94,947,Buyer,123.0,56,Manual,,,
FullLimS,1,5,97,945,Buyer,128.0,80,Manual,,,
FullLimS,1,5,99,954,Seller,98.0,101,Manual,,,
FullLimS,1,5,102,952,Seller,93.0,150,Manual,,,
FullLimS,1,5,106,945,Buyer,128.0,80,Manual,,,
FullLimS,1,5,109,954,Seller,98.0,100,Manual,100.0,947.0,117.0
FullLimS,1,5,117,947,Buyer,123.0,100,Auto,100.0,954.0,117.0
FullLimS,1,5,121,945,Buyer,128.0,80,Manual,,,
FullLimS,1,5,130,957,Buyer,98.0,90,Manual,,,
FullLimS,1,6,3,944,Seller,73.0,105,Manual,,,
FullLimS,1,6,4,945,Buyer,128.0,90,Manual,90.0,940.0,5.0
FullLimS,1,6,5,940,Seller,63.0,90,Auto,90.0,945.0,5.0
FullLimS,1,6,6,948,Seller,83.0,105,Manual,,,
FullLimS,1,6,9,943,Buyer,133.0,60,Manual,,,
FullLimS,1,6,10,959,Buyer,93.0,88,Manual,88.0,956.0,17.0
FullLimS,1,6,12,952,Seller,93.0,110,Manual,,,
FullLimS,1,6,12,954,Seller,98.0,104,Manual,,,
FullLimS,1,6,13,948,Seller,83.0,104,Manual,,,
FullLimS,1,6,15,947,Buyer,123.0,50,Manual,,,
FullLimS,1,6,17,956,Seller,,60,Manual,,,
FullLimS,1,6,17,956,Seller,,88,Auto,88.0,959.0,17.0
