treatment,game,round,time,id,side,valuation,bid,price,match_id,match_time,type,status
BBLimS,1,7,62,10,Buyer,103,30,,,,Manual,Expired
BBLimS,1,7,63,5,Seller,83,125,,,,Manual,Replaced
BBLimS,1,7,67,11,Seller,103,200,,,,Manual,Replaced
BBLimS,1,7,70,7,Buyer,113,105,,,,Manual,Replaced
BBLimS,1,7,70,2,Seller,73,109,,,,Manual,Expired
BBLimS,1,7,71,5,Seller,83,124,,,,Manual,Replaced
BBLimS,1,7,74,11,Seller,103,126,,,,Manual,Replaced
BBLimS,1,7,76,7,Buyer,113,105,105.0,2.0,82.0,Manual,Accepted
BBLimS,1,7,76,10,Buyer,103,60,,,,Manual,Expired
BBLimS,1,7,78,5,Seller,83,118,,,,Manual,Expired
BBLimS,1,7,82,11,Seller,103,200,,,,Manual,Replaced
BBLimS,1,7,82,2,Seller,73,104,105.0,7.0,82.0,Manual,Replaced
BBLimS,1,7,89,5,Seller,83,125,,,,Manual,Replaced
BBLimS,1,7,91,11,Seller,103,200,,,,Manual,Expired
BBLimS,1,7,97,5,Seller,83,95,,,,Manual,Replaced
BBLimS,1,7,97,10,Buyer,103,75,,,,Manual,Expired
BBLimS,1,7,102,11,Seller,103,156,,,,Manual,Expired
BBLimS,1,7,104,5,Seller,83,98,,,,Manual,Replaced
BBLimS,1,7,110,5,Seller,83,89,,,,Manual,Replaced
BBLimS,1,7,111,10,Buyer,103,80,,,,Manual,Expired
BBLimS,1,7,115,5,Seller,83,88,88.0,9.0,115.0,Manual,Accepted
BBLimS,1,7,115,9,Buyer,108,108,88.0,5.0,115.0,Manual,Replaced
BBLimS,1,8,3,4,Seller,78,200,,,,Manual,Replaced
BBLimS,1,8,3,7,Buyer,113,100,,,,Manual,Expired
BBLimS,1,8,3,10,Buyer,103,30,,,,Manual,Expired
BBLimS,1,8,5,2,Seller,73,109,,,,Manual,Expired
BBLimS,1,8,5,1,Buyer,138,1,,,,Manual,Expired
BBLimS,1,8,6,9,Buyer,108,90,,,,Manual,Expired
BBLimS,1,8,7,4,Seller,78,150,,,,Manual,Replaced
BBLimS,1,8,8,5,Seller,83,198,,,,Manual,Replaced
BBLimS,1,8,15,4,Seller,78,100,100.0,3.0,16.0,Manual,Accepted
BBLimS,1,8,15,0,Seller,63,105,,,,Manual,Replaced
BBLimS,1,8,16,5,Seller,83,128,,,,Manual,Expired
BBLimS,1,8,16,3,Buyer,128,100,100.0,4.0,16.0,Manual,Replaced
BBLimS,1,8,16,8,Seller,93,110,,,,Manual,Expired
BBLimS,1,8,17,7,Buyer,113,100,100.0,0.0,18.0,Manual,Accepted
BBLimS,1,8,17,1,Buyer,138,2,,,,Manual,Expired
BBLimS,1,8,17,2,Seller,73,104,,,,Manual,Expired
BBLimS,1,8,18,0,Seller,63,100,100.0,7.0,18.0,Manual,Replaced
BBLimS,1,8,28,10,Buyer,103,50,,,,Manual,Expired
BBLimS,1,8,29,9,Buyer,108,100,,,,Manual,Expired
BBLimS,1,8,30,6,Buyer,118,80,,,,Manual,Expired
BBLimS,1,8,35,5,Seller,83,143,,,,Manual,Replaced
BBLimS,1,8,38,1,Buyer,138,5,,,,Manual,Expired
BBLimS,1,8,41,6,Buyer,118,85,,,,Manual,Replaced
BBLimS,1,8,42,5,Seller,83,124,,,,Manual,Replaced
BBLimS,1,8,44,2,Seller,73,99,,,,Manual,Expired
BBLimS,1,8,46,10,Buyer,103,45,,,,Manual,Expired
BBLimS,1,8,48,1,Buyer,138,25,,,,Manual,Expired
BBLimS,1,8,49,11,Seller,103,167,,,,Manual,Replaced
BBLimS,1,8,50,5,Seller,83,115,,,,Manual,Replaced
BBLimS,1,8,50,6,Buyer,118,85,,,,Manual,Expired
BBLimS,1,8,51,8,Seller,93,110,,,,Manual,Expired
BBLimS,1,8,52,11,Seller,103,200,,,,Manual,Expired
BBLimS,1,8,56,2,Seller,73,94,,,,Manual,Expired
BBLimS,1,8,58,5,Seller,83,110,,,,Manual,Replaced
BBLimS,1,8,60,10,Buyer,103,80,,,,Manual,Expired
BBLimS,1,8,61,1,Buyer,138,26,,,,Manual,Expired
BBLimS,1,8,64,6,Buyer,118,85,,,,Manual,Expired
BBLimS,1,8,66,5,Seller,83,108,,,,Manual,Replaced
BBLimS,1,8,70,2,Seller,73,89,89.0,10.0,74.0,Manual,Accepted
BBLimS,1,8,73,1,Buyer,138,30,,,,Manual,Expired
BBLimS,1,8,74,10,Buyer,103,90,89.0,2.0,74.0,Manual,Replaced
BBLimS,1,8,74,9,Buyer,108,104,,,,Manual,Expired
BBLimS,1,8,74,6,Buyer,118,84,,,,Manual,Expired
BBLimS,1,8,74,5,Seller,83,105,,,,Manual,Replaced
BBLimS,1,8,76,11,Seller,103,150,,,,Manual,Expired
BBLimS,1,8,80,5,Seller,83,112,,,,Manual,Replaced
BBLimS,1,8,84,6,Buyer,118,84,,,,Manual,Expired
BBLimS,1,8,86,5,Seller,83,97,97.0,9.0,91.0,Manual,Accepted
BBLimS,1,8,91,9,Buyer,108,108,97.0,5.0,91.0,Manual,Replaced
BBLimS,1,8,94,6,Buyer,118,84,,,,Manual,Expired
BBLimS,1,8,98,11,Seller,103,150,,,,Manual,Replaced
BBLimS,1,8,104,1,Buyer,138,30,,,,Manual,Expired
BBLimS,1,8,104,6,Buyer,118,95,,,,Manual,Replaced
BBLimS,1,8,104,8,Seller,93,100,100.0,6.0,113.0,Manual,Accepted
BBLimS,1,8,106,11,Seller,103,200,,,,Manual,Replaced
BBLimS,1,8,113,6,Buyer,118,100,100.0,8.0,113.0,Manual,Replaced
BBLimS,1,8,113,11,Seller,103,200,,,,Manual,Expired
BBLimS,1,8,118,1,Buyer,138,35,,,,Manual,Expired
BBLimS,1,9,3,7,Buyer,113,100,100.0,4.0,4.0,Manual,Accepted
BBLimS,1,9,3,10,Buyer,103,75,,,,Manual,Expired
BBLimS,1,9,4,4,Seller,78,100,100.0,7.0,4.0,Manual,Replaced
BBLimS,1,9,5,1,Buyer,138,35,,,,Manual,Expired
BBLimS,1,9,5,3,Buyer,128,100,,,,Manual,Expired
BBLimS,1,9,5,2,Seller,73,104,104.0,9.0,6.0,Manual,Accepted
BBLimS,1,9,6,6,Buyer,118,99,,,,Manual,Expired
BBLimS,1,9,6,9,Buyer,108,108,104.0,2.0,6.0,Manual,Replaced
BBLimS,1,9,7,8,Seller,93,110,,,,Manual,Expired
BBLimS,1,9,17,5,Seller,83,122,,,,Manual,Replaced
BBLimS,1,9,19,6,Buyer,118,100,,,,Manual,Expired
BBLimS,1,9,20,10,Buyer,103,79,,,,Manual,Expired
BBLimS,1,9,21,5,Seller,83,116,,,,Manual,Replaced
BBLimS,1,9,23,3,Buyer,128,100,100.0,0.0,30.0,Manual,Accepted
BBLimS,1,9,25,5,Seller,83,122,,,,Manual,Replaced
BBLimS,1,9,26,0,Seller,63,105,,,,Manual,Replaced
BBLimS,1,9,26,8,Seller,93,110,,,,Manual,Expired
BBLimS,1,9,30,0,Seller,63,100,100.0,3.0,30.0,Manual,Replaced
BBLimS,1,9,31,5,Seller,83,115,,,,Manual,Replaced
BBLimS,1,9,33,10,Buyer,103,65,,,,Manual,Expired
BBLimS,1,9,36,5,Seller,83,112,,,,Manual,Replaced
BBLimS,1,9,36,6,Buyer,118,99,,,,Manual,Expired
BBLimS,1,9,43,5,Seller,83,110,,,,Manual,Replaced
BBLimS,1,9,44,1,Buyer,138,40,,,,Manual,Expired
BBLimS,1,9,47,6,Buyer,118,105,105.0,5.0,51.0,Manual,Accepted
BBLimS,1,9,47,10,Buyer,103,45,,,,Manual,Expired
BBLimS,1,9,51,5,Seller,83,105,105.0,6.0,51.0,Manual,Replaced
BBLimS,1,9,53,11,Seller,103,150,,,,Manual,Replaced
BBLimS,1,9,62,11,Seller,103,200,,,,Manual,Expired
BBLimS,1,9,63,1,Buyer,138,50,,,,Manual,Expired
BBLimS,1,9,64,10,Buyer,103,70,,,,Manual,Expired
BBLimS,1,9,66,8,Seller,93,100,,,,Manual,Expired
BBLimS,1,9,81,10,Buyer,103,80,,,,Manual,Expired
BBLimS,1,9,81,1,Buyer,138,60,,,,Manual,Expired
BBLimS,1,9,86,11,Seller,103,200,,,,Manual,Replaced
BBLimS,1,9,88,8,Seller,93,100,,,,Manual,Expired
BBLimS,1,9,92,11,Seller,103,200,,,,Manual,Replaced
BBLimS,1,9,95,10,Buyer,103,75,,,,Manual,Expired
BBLimS,1,9,99,11,Seller,103,200,,,,Manual,Replaced
BBLimS,1,9,101,1,Buyer,138,65,,,,Manual,Expired
BBLimS,1,9,107,11,Seller,103,200,,,,Manual,Replaced
BBLimS,1,9,110,10,Buyer,103,78,,,,Manual,Expired
BBLimS,1,9,113,8,Seller,93,100,,,,Manual,Expired
BBLimS,1,9,113,1,Buyer,138,90,,,,Manual,Expired
BBLimS,1,9,115,11,Seller,103,200,,,,Manual,Expired
BBLimS,1,10,4,7,Buyer,113,100,,,,Manual,Expired
BBLimS,1,10,4,4,Seller,78,200,,,,Manual,Replaced
BBLimS,1,10,5,10,Buyer,103,50,,,,Manual,Expired
BBLimS,1,10,9,4,Seller,78,150,,,,Manual,Replaced
BBLimS,1,10,17,4,Seller,78,100,100.0,6.0,17.0,Manual,Accepted
BBLimS,1,10,17,6,Buyer,118,101,100.0,4.0,17.0,Manual,Replaced
BBLimS,1,10,17,2,Seller,73,119,,,,Manual,Expired
BBLimS,1,10,19,7,Buyer,113,100,,,,Manual,Expired
BBLimS,1,10,24,10,Buyer,103,25,,,,Manual,Expired
BBLimS,1,10,29,1,Buyer,138,100,100.0,0.0,30.0,Manual,Accepted
BBLimS,1,10,30,0,Seller,63,100,100.0,1.0,30.0,Manual,Replaced
BBLimS,1,10,33,2,Seller,73,114,,,,Manual,Expired
BBLimS,1,10,36,7,Buyer,113,100,100.0,5.0,38.0,Manual,Accepted
BBLimS,1,10,38,5,Seller,83,94,100.0,7.0,38.0,Manual,Replaced
BBLimS,1,10,39,10,Buyer,103,80,,,,Manual,Expired
BBLimS,1,10,45,2,Seller,73,109,,,,Manual,Expired
BBLimS,1,10,62,2,Seller,73,104,,,,Manual,Expired
BBLimS,1,10,65,10,Buyer,103,79,,,,Manual,Expired
BBLimS,1,10,67,3,Buyer,128,100,,,,Manual,Expired
BBLimS,1,10,79,2,Seller,73,99,99.0,3.0,84.0,Manual,Accepted
BBLimS,1,10,82,10,Buyer,103,80,,,,Manual,Expired
BBLimS,1,10,84,3,Buyer,128,100,99.0,2.0,84.0,Manual,Replaced
BBLimS,1,10,84,9,Buyer,108,108,,,,Manual,Expired
BBLimS,1,10,101,10,Buyer,103,85,,,,Manual,Expired
BBLimS,1,10,111,9,Buyer,108,108,,,,Manual,Expired
BBLimS,1,10,115,10,Buyer,103,90,,,,Manual,Expired
BBLimS,2,1,4,13,Seller,68,100,,,,Manual,Expired
BBLimS,2,1,5,17,Seller,78,80,,,,Manual,Expired
BBLimS,2,1,5,15,Seller,73,78,78.0,18.0,6.0,Manual,Accepted
BBLimS,2,1,6,18,Buyer,123,112,78.0,15.0,6.0,Manual,Replaced
BBLimS,2,1,6,16,Buyer,128,10,,,,Manual,Replaced
BBLimS,2,1,7,24,Buyer,98,10,,,,Manual,Expired
BBLimS,2,1,7,21,Buyer,108,10,,,,Manual,Replaced
BBLimS,2,1,8,22,Seller,98,200,,,,Manual,Expired
BBLimS,2,1,8,25,Buyer,93,40,,,,Manual,Expired
BBLimS,2,1,11,19,Seller,88,88,,,,Manual,Expired
BBLimS,2,1,12,21,Buyer,108,10,,,,Manual,Replaced
BBLimS,2,1,15,16,Buyer,128,25,,,,Manual,Replaced
BBLimS,2,1,15,21,Buyer,108,20,,,,Manual,Replaced
BBLimS,2,1,18,21,Buyer,108,30,,,,Manual,Replaced
BBLimS,2,1,20,20,Buyer,113,55,,,,Manual,Expired
BBLimS,2,1,20,21,Buyer,108,40,,,,Manual,Replaced
BBLimS,2,1,20,16,Buyer,128,15,,,,Manual,Replaced
BBLimS,2,1,21,13,Seller,68,95,,,,Manual,Expired
BBLimS,2,1,22,17,Seller,78,79,,,,Manual,Expired
BBLimS,2,1,23,21,Buyer,108,50,,,,Manual,Replaced
BBLimS,2,1,24,25,Buyer,93,50,,,,Manual,Expired
BBLimS,2,1,25,21,Buyer,108,60,,,,Manual,Replaced
BBLimS,2,1,26,16,Buyer,128,55,,,,Manual,Replaced
BBLimS,2,1,31,21,Buyer,108,40,,,,Manual,Replaced
BBLimS,2,1,32,16,Buyer,128,10,,,,Manual,Expired
BBLimS,2,1,35,21,Buyer,108,70,,,,Manual,Replaced
BBLimS,2,1,36,24,Buyer,98,5,,,,Manual,Expired
BBLimS,2,1,37,17,Seller,78,78,78.0,21.0,37.0,Manual,Accepted
BBLimS,2,1,37,13,Seller,68,95,,,,Manual,Expired
BBLimS,2,1,37,21,Buyer,108,80,78.0,17.0,37.0,Manual,Replaced
BBLimS,2,1,38,25,Buyer,93,60,,,,Manual,Expired
BBLimS,2,1,40,20,Buyer,113,56,,,,Manual,Expired
BBLimS,2,1,41,22,Seller,98,175,,,,Manual,Expired
BBLimS,2,1,43,19,Seller,88,88,,,,Manual,Expired
BBLimS,2,1,47,16,Buyer,128,10,,,,Manual,Replaced
BBLimS,2,1,51,25,Buyer,93,70,,,,Manual,Expired
BBLimS,2,1,52,16,Buyer,128,5,,,,Manual,Replaced
BBLimS,2,1,53,20,Buyer,113,57,,,,Manual,Expired
BBLimS,2,1,55,13,Seller,68,95,,,,Manual,Expired
BBLimS,2,1,55,14,Buyer,133,4,,,,Manual,Replaced
BBLimS,2,1,57,14,Buyer,133,5,,,,Manual,Replaced
BBLimS,2,1,59,22,Seller,98,165,,,,Manual,Expired
BBLimS,2,1,59,14,Buyer,133,7,,,,Manual,Replaced
BBLimS,2,1,60,16,Buyer,128,4,,,,Manual,Replaced
BBLimS,2,1,60,14,Buyer,133,5,,,,Manual,Replaced
BBLimS,2,1,61,24,Buyer,98,5,,,,Manual,Expired
BBLimS,2,1,62,14,Buyer,133,8,,,,Manual,Replaced
BBLimS,2,1,62,19,Seller,88,88,,,,Manual,Expired
BBLimS,2,1,64,14,Buyer,133,4,,,,Manual,Expired
BBLimS,2,1,64,25,Buyer,93,75,,,,Manual,Expired
BBLimS,2,1,69,16,Buyer,128,5,,,,Manual,Replaced
BBLimS,2,1,70,13,Seller,68,95,,,,Manual,Expired
BBLimS,2,1,73,20,Buyer,113,61,,,,Manual,Expired
BBLimS,2,1,76,22,Seller,98,150,,,,Manual,Expired
BBLimS,2,1,77,25,Buyer,93,80,,,,Manual,Expired
BBLimS,2,1,78,14,Buyer,133,66,,,,Manual,Expired
BBLimS,2,1,78,16,Buyer,128,4,,,,Manual,Replaced
BBLimS,2,1,83,19,Seller,88,88,,,,Manual,Expired
BBLimS,2,1,84,13,Seller,68,90,,,,Manual,Expired
BBLimS,2,1,87,16,Buyer,128,5,,,,Manual,Replaced
BBLimS,2,1,92,25,Buyer,93,85,85.0,13.0,97.0,Manual,Accepted
BBLimS,2,1,93,24,Buyer,98,5,,,,Manual,Expired
BBLimS,2,1,94,16,Buyer,128,2,,,,Manual,Replaced
BBLimS,2,1,96,20,Buyer,113,66,,,,Manual,Expired
BBLimS,2,1,97,13,Seller,68,84,85.0,25.0,97.0,Manual,Replaced
BBLimS,2,1,100,16,Buyer,128,5,,,,Manual,Expired
BBLimS,2,1,108,14,Buyer,133,55,,,,Manual,Replaced
BBLimS,2,1,110,22,Seller,98,130,,,,Manual,Expired
BBLimS,2,1,110,16,Buyer,128,5,,,,Manual,Replaced
BBLimS,2,1,111,14,Buyer,133,66,,,,Manual,Replaced
BBLimS,2,1,111,20,Buyer,113,68,,,,Manual,Expired
BBLimS,2,1,112,14,Buyer,133,44,,,,Manual,Replaced
BBLimS,2,1,115,14,Buyer,133,56,,,,Manual,Replaced
BBLimS,2,1,117,16,Buyer,128,4,,,,Manual,Expired
BBLimS,2,1,119,14,Buyer,133,45,,,,Manual,Expired
BBLimS,2,2,5,25,Buyer,93,50,,,,Manual,Expired
BBLimS,2,2,5,13,Seller,68,90,,,,Manual,Expired
BBLimS,2,2,5,17,Seller,78,85,,,,Manual,Expired
BBLimS,2,2,5,15,Seller,73,80,80.0,18.0,6.0,Manual,Accepted
BBLimS,2,2,5,20,Buyer,113,66,,,,Manual,Expired
BBLimS,2,2,6,18,Buyer,123,89,80.0,15.0,6.0,Manual,Replaced
BBLimS,2,2,7,14,Buyer,133,50,,,,Manual,Replaced
BBLimS,2,2,9,22,Seller,98,180,,,,Manual,Expired
BBLimS,2,2,12,16,Buyer,128,4,,,,Manual,Replaced
BBLimS,2,2,14,21,Buyer,108,70,,,,Manual,Expired
BBLimS,2,2,15,14,Buyer,133,100,100.0,13.0,20.0,Manual,Accepted
BBLimS,2,2,17,25,Buyer,93,65,,,,Manual,Expired
BBLimS,2,2,18,16,Buyer,128,5,,,,Manual,Expired
BBLimS,2,2,20,13,Seller,68,90,100.0,14.0,20.0,Manual,Replaced
BBLimS,2,2,23,17,Seller,78,84,,,,Manual,Expired
BBLimS,2,2,28,25,Buyer,93,75,,,,Manual,Expired
BBLimS,2,2,29,22,Seller,98,170,,,,Manual,Expired
BBLimS,2,2,29,16,Buyer,128,5,,,,Manual,Expired
BBLimS,2,2,29,20,Buyer,113,71,,,,Manual,Expired
BBLimS,2,2,33,19,Seller,88,90,,,,Manual,Expired
BBLimS,2,2,39,17,Seller,78,83,,,,Manual,Expired
BBLimS,2,2,40,25,Buyer,93,80,,,,Manual,Expired
BBLimS,2,2,42,16,Buyer,128,4,,,,Manual,Replaced
BBLimS,2,2,46,22,Seller,98,160,,,,Manual,Expired
BBLimS,2,2,51,16,Buyer,128,6,,,,Manual,Replaced
BBLimS,2,2,53,17,Seller,78,82,,,,Manual,Expired
BBLimS,2,2,54,25,Buyer,93,81,,,,Manual,Expired
BBLimS,2,2,59,16,Buyer,128,4,,,,Manual,Replaced
BBLimS,2,2,60,24,Buyer,98,25,,,,Manual,Expired
BBLimS,2,2,62,22,Seller,98,155,,,,Manual,Expired
BBLimS,2,2,62,19,Seller,88,88,,,,Manual,Expired
BBLimS,2,2,66,16,Buyer,128,5,,,,Manual,Replaced
BBLimS,2,2,68,17,Seller,78,81,81.0,25.0,71.0,Manual,Accepted
BBLimS,2,2,71,25,Buyer,93,83,81.0,17.0,71.0,Manual,Replaced
BBLimS,2,2,74,16,Buyer,128,4,,,,Manual,Expired
BBLimS,2,2,76,22,Seller,98,140,,,,Manual,Expired
BBLimS,2,2,82,19,Seller,88,88,,,,Manual,Expired
BBLimS,2,2,85,16,Buyer,128,6,,,,Manual,Replaced
BBLimS,2,2,86,21,Buyer,108,32,,,,Manual,Replaced
BBLimS,2,2,91,21,Buyer,108,30,,,,Manual,Replaced
BBLimS,2,2,91,16,Buyer,128,4,,,,Manual,Replaced
BBLimS,2,2,94,21,Buyer,108,80,,,,Manual,Replaced
BBLimS,2,2,95,22,Seller,98,130,,,,Manual,Expired
BBLimS,2,2,96,16,Buyer,128,5,,,,Manual,Expired
BBLimS,2,2,97,21,Buyer,108,70,,,,Manual,Replaced
BBLimS,2,2,105,21,Buyer,108,60,,,,Manual,Replaced
BBLimS,2,2,106,16,Buyer,128,5,,,,Manual,Expired
BBLimS,2,2,108,21,Buyer,108,40,,,,Manual,Replaced
BBLimS,2,2,110,24,Buyer,98,25,,,,Manual,Expired
BBLimS,2,2,110,21,Buyer,108,50,,,,Manual,Replaced
BBLimS,2,2,113,21,Buyer,108,30,,,,Manual,Replaced
BBLimS,2,2,118,16,Buyer,128,4,,,,Manual,Expired
BBLimS,2,2,119,21,Buyer,108,78,,,,Manual,Expired
BBLimS,2,3,4,13,Seller,68,110,,,,Manual,Expired
BBLimS,2,3,4,15,Seller,73,83,83.0,18.0,5.0,Manual,Accepted
BBLimS,2,3,5,17,Seller,78,90,,,,Manual,Expired
BBLimS,2,3,5,18,Buyer,123,91,83.0,15.0,5.0,Manual,Replaced
BBLimS,2,3,6,25,Buyer,93,70,,,,Manual,Expired
BBLimS,2,3,6,21,Buyer,108,78,,,,Manual,Expired
BBLimS,2,3,6,19,Seller,88,88,88.0,14.0,8.0,Manual,Accepted
BBLimS,2,3,8,14,Buyer,133,95,88.0,19.0,8.0,Manual,Replaced
BBLimS,2,3,9,16,Buyer,128,4,,,,Manual,Expired
BBLimS,2,3,17,13,Seller,68,100,,,,Manual,Expired
BBLimS,2,3,17,21,Buyer,108,68,,,,Manual,Replaced
BBLimS,2,3,18,17,Seller,78,89,,,,Manual,Expired
BBLimS,2,3,20,21,Buyer,108,58,,,,Manual,Replaced
BBLimS,2,3,21,16,Buyer,128,6,,,,Manual,Expired
BBLimS,2,3,26,21,Buyer,108,48,,,,Manual,Replaced
BBLimS,2,3,27,13,Seller,68,95,,,,Manual,Expired
BBLimS,2,3,28,22,Seller,98,150,,,,Manual,Expired
BBLimS,2,3,30,25,Buyer,93,75,,,,Manual,Expired
BBLimS,2,3,30,21,Buyer,108,38,,,,Manual,Replaced
BBLimS,2,3,31,16,Buyer,128,5,,,,Manual,Replaced
BBLimS,2,3,34,17,Seller,78,88,88.0,21.0,40.0,Manual,Accepted
BBLimS,2,3,35,21,Buyer,108,28,,,,Manual,Replaced
BBLimS,2,3,39,13,Seller,68,90,,,,Manual,Expired
BBLimS,2,3,40,21,Buyer,108,98,88.0,17.0,40.0,Manual,Replaced
BBLimS,2,3,40,16,Buyer,128,5,,,,Manual,Expired
BBLimS,2,3,42,25,Buyer,93,80,,,,Manual,Expired
BBLimS,2,3,46,22,Seller,98,140,,,,Manual,Expired
BBLimS,2,3,53,16,Buyer,128,4,,,,Manual,Expired
BBLimS,2,3,58,13,Seller,68,90,,,,Manual,Expired
BBLimS,2,3,61,25,Buyer,93,81,,,,Manual,Expired
BBLimS,2,3,63,16,Buyer,128,10,,,,Manual,Expired
BBLimS,2,3,66,22,Seller,98,130,,,,Manual,Expired
BBLimS,2,3,70,13,Seller,68,90,,,,Manual,Expired
BBLimS,2,3,76,16,Buyer,128,6,,,,Manual,Replaced
BBLimS,2,3,79,25,Buyer,93,83,,,,Manual,Expired
BBLimS,2,3,82,13,Seller,68,90,,,,Manual,Expired
BBLimS,2,3,83,16,Buyer,128,4,,,,Manual,Replaced
BBLimS,2,3,83,22,Seller,98,125,,,,Manual,Expired
BBLimS,2,3,92,16,Buyer,128,5,,,,Manual,Expired
BBLimS,2,3,93,25,Buyer,93,85,85.0,13.0,94.0,Manual,Accepted
BBLimS,2,3,94,13,Seller,68,85,85.0,25.0,94.0,Manual,Replaced
BBLimS,2,3,102,22,Seller,98,117,,,,Manual,Expired
BBLimS,2,3,102,16,Buyer,128,5,,,,Manual,Expired
BBLimS,2,3,115,16,Buyer,128,5,,,,Manual,Expired
BBLimS,2,4,5,17,Seller,78,100,,,,Manual,Expired
BBLimS,2,4,6,15,Seller,73,85,85.0,18.0,6.0,Manual,Accepted
BBLimS,2,4,6,13,Seller,68,100,,,,Manual,Expired
BBLimS,2,4,6,18,Buyer,123,95,85.0,15.0,6.0,Manual,Replaced
BBLimS,2,4,7,25,Buyer,93,75,,,,Manual,Expired
BBLimS,2,4,7,19,Seller,88,93,,,,Manual,Expired
BBLimS,2,4,8,21,Buyer,108,5,,,,Manual,Replaced
BBLimS,2,4,10,14,Buyer,133,80,,,,Manual,Replaced
BBLimS,2,4,12,16,Buyer,128,10,,,,Manual,Expired
BBLimS,2,4,12,21,Buyer,108,4,,,,Manual,Replaced
BBLimS,2,4,15,21,Buyer,108,3,,,,Manual,Replaced
BBLimS,2,4,16,22,Seller,98,180,,,,Manual,Expired
BBLimS,2,4,17,21,Buyer,108,2,,,,Manual,Replaced
BBLimS,2,4,18,14,Buyer,133,95,,,,Manual,Replaced
BBLimS,2,4,20,17,Seller,78,99,99.0,14.0,24.0,Manual,Accepted
BBLimS,2,4,22,21,Buyer,108,25,,,,Manual,Replaced
BBLimS,2,4,24,25,Buyer,93,80,,,,Manual,Expired
BBLimS,2,4,24,19,Seller,88,99,,,,Manual,Expired
BBLimS,2,4,24,13,Seller,68,100,,,,Manual,Expired
BBLimS,2,4,24,14,Buyer,133,123,99.0,17.0,24.0,Manual,Replaced
BBLimS,2,4,25,16,Buyer,128,5,,,,Manual,Replaced
BBLimS,2,4,29,21,Buyer,108,35,,,,Manual,Replaced
BBLimS,2,4,34,21,Buyer,108,45,,,,Manual,Replaced
BBLimS,2,4,34,16,Buyer,128,5,,,,Manual,Expired
BBLimS,2,4,37,13,Seller,68,100,,,,Manual,Replaced
BBLimS,2,4,37,21,Buyer,108,89,,,,Manual,Replaced
BBLimS,2,4,40,19,Seller,88,90,,,,Manual,Expired
BBLimS,2,4,41,22,Seller,98,170,,,,Manual,Expired
BBLimS,2,4,41,21,Buyer,108,89,,,,Manual,Replaced
BBLimS,2,4,42,13,Seller,68,95,,,,Manual,Expired
BBLimS,2,4,43,21,Buyer,108,50,,,,Manual,Replaced
BBLimS,2,4,45,21,Buyer,108,50,,,,Manual,Replaced
BBLimS,2,4,47,16,Buyer,128,4,,,,Manual,Replaced
BBLimS,2,4,47,21,Buyer,108,50,,,,Manual,Replaced
BBLimS,2,4,50,21,Buyer,108,50,,,,Manual,Replaced
BBLimS,2,4,52,21,Buyer,108,50,,,,Manual,Replaced
BBLimS,2,4,54,21,Buyer,108,50,,,,Manual,Replaced
BBLimS,2,4,56,16,Buyer,128,6,,,,Manual,Expired
BBLimS,2,4,56,13,Seller,68,95,,,,Manual,Expired
BBLimS,2,4,56,21,Buyer,108,50,,,,Manual,Replaced
BBLimS,2,4,57,22,Seller,98,150,,,,Manual,Expired
BBLimS,2,4,58,19,Seller,88,99,,,,Manual,Expired
BBLimS,2,4,59,21,Buyer,108,50,,,,Manual,Replaced
BBLimS,2,4,61,21,Buyer,108,50,,,,Manual,Replaced
BBLimS,2,4,64,21,Buyer,108,50,,,,Manual,Replaced
BBLimS,2,4,66,16,Buyer,128,5,,,,Manual,Expired
BBLimS,2,4,66,21,Buyer,108,52,,,,Manual,Replaced
BBLimS,2,4,69,13,Seller,68,95,95.0,21.0,75.0,Manual,Accepted
BBLimS,2,4,69,25,Buyer,93,82,,,,Manual,Expired
BBLimS,2,4,71,21,Buyer,108,56,,,,Manual,Replaced
BBLimS,2,4,74,22,Seller,98,145,,,,Manual,Expired
BBLimS,2,4,75,21,Buyer,108,98,95.0,13.0,75.0,Manual,Replaced
BBLimS,2,4,78,16,Buyer,128,10,,,,Manual,Expired
BBLimS,2,4,82,25,Buyer,93,83,,,,Manual,Replaced
BBLimS,2,4,83,19,Seller,88,95,,,,Manual,Expired
BBLimS,2,4,90,25,Buyer,93,84,,,,Manual,Replaced
BBLimS,2,4,91,22,Seller,98,135,,,,Manual,Expired
BBLimS,2,4,93,16,Buyer,128,5,,,,Manual,Expired
BBLimS,2,4,95,25,Buyer,93,85,,,,Manual,Replaced
BBLimS,2,4,101,25,Buyer,93,87,,,,Manual,Replaced
BBLimS,2,4,105,16,Buyer,128,5,,,,Manual,Expired
BBLimS,2,4,106,22,Seller,98,120,,,,Manual,Expired
BBLimS,2,4,107,25,Buyer,93,90,,,,Manual,Replaced
BBLimS,2,4,113,25,Buyer,93,91,,,,Manual,Replaced
BBLimS,2,4,116,25,Buyer,93,92,,,,Manual,Replaced
BBLimS,2,4,117,16,Buyer,128,10,,,,Manual,Expired
BBLimS,2,4,119,25,Buyer,93,93,,,,Manual,Expired
BBLimS,2,5,4,13,Seller,68,180,,,,Manual,Expired
BBLimS,2,5,6,25,Buyer,93,50,,,,Manual,Expired
BBLimS,2,5,7,16,Buyer,128,10,,,,Manual,Expired
BBLimS,2,5,9,21,Buyer,108,1,,,,Manual,Expired
BBLimS,2,5,13,17,Seller,78,150,,,,Manual,Expired
